date,ticker,Accounting,Price,Sellside,Conditioning,Factor,MacroCross,Financials,total
2021-01-27,TSM,-0.0067,-0.0019,0.003,-0.0001,-0.0009,0.0003,0.0009,-0.0054
2021-10-19,AAPL,0.0128,-0.0023,0.0026,0.0,0.0011,-0.0014,0.0024,0.0151
2021-10-19,MSFT,0.0092,-0.0035,0.0027,-0.0,0.0019,0.0006,0.0011,0.012
2021-10-19,GOOGL,0.017,-0.004,0.0012,-0.0,0.0004,0.0002,0.005,0.0198
2021-10-19,AMZN,0.0034,-0.0063,-0.0099,0.0001,0.0026,-0.0007,-0.0104,-0.0211
2021-10-19,META,0.0056,0.0067,0.0087,0.0,0.0023,0.0005,0.003,0.0268
2021-10-19,NVDA,-0.0026,-0.0098,0.0043,0.0,-0.001,-0.0025,0.0025,-0.009
2021-10-19,TSLA,0.0106,-0.0091,-0.0015,0.0001,0.001,0.008,0.0044,0.0135
2021-10-19,PLTR,0.0243,-0.0079,0.0155,0.0003,0.0004,0.0001,0.0063,0.039
2021-10-19,AVGO,0.0033,-0.0032,-0.0,-0.0,0.0014,0.0005,-0.0008,0.0013
2021-10-19,MU,-0.0136,-0.0114,0.0038,-0.0001,0.002,-0.0,-0.021,-0.0402
2021-10-19,GEV,0.0021,0.0012,0.0028,0.0001,0.0016,-0.0013,-0.0015,0.0049
2021-10-19,VRT,0.0088,0.0067,0.0027,-0.0,0.0031,0.0016,0.0015,0.0244
2021-10-19,BE,-0.0077,-0.0204,0.01,-0.0001,0.0022,0.0013,-0.0144,-0.0291
2021-10-19,LITE,-0.0058,0.0006,0.0001,0.0001,0.0019,0.0005,-0.0005,-0.0032
2021-10-19,000660,0.0034,0.0093,0.0201,0.0001,0.0042,0.0037,-0.0026,0.0383
2021-10-19,005930,0.0052,0.002,0.0105,0.0001,0.0052,-0.0009,-0.0022,0.0199
2021-10-19,UNH,0.0045,-0.002,0.0001,0.0,0.0012,0.0,0.0009,0.0048
2021-10-19,LLY,0.0018,0.0037,0.001,-0.0,0.0012,-0.0001,0.0007,0.0081
2021-10-19,ISRG,0.0042,-0.0006,0.0041,0.0,0.001,-0.0,0.0027,0.0114
2021-10-19,ABBV,0.0079,0.0086,0.0065,0.0,0.0035,-0.0016,0.0013,0.0263
2021-10-19,REGN,0.0111,0.0229,0.0121,0.0,0.0025,0.0012,0.0141,0.064
2021-10-19,JPM,0.0005,-0.0035,0.0032,-0.0002,0.0019,0.0002,-0.0069,-0.0047
2021-10-19,V,0.0019,-0.0005,0.0017,-0.0,0.0012,0.0002,0.0036,0.008
2021-10-19,MA,0.0036,-0.0018,0.0053,-0.0,0.0036,0.0024,0.0037,0.0168
2021-10-19,BLK,0.0067,-0.0011,0.002,0.0,0.0013,0.0011,-0.0004,0.0096
2021-10-19,SPGI,0.0075,-0.0045,0.0025,0.0,0.0011,0.0,0.0015,0.0081
2021-10-19,GS,0.0003,-0.0115,0.0033,-0.0002,0.0018,0.0001,-0.01,-0.0163
2021-10-19,COST,0.0067,-0.0004,0.0023,-0.0,0.0012,0.0011,0.0013,0.0123
2021-10-19,HD,0.0027,0.0012,0.0011,0.0,0.0016,-0.0014,0.0024,0.0075
2021-10-19,PG,0.0014,0.0059,-0.0004,0.0,0.0013,-0.0014,0.0012,0.0081
2021-10-19,MCD,0.0022,-0.0005,0.0033,0.0,0.001,-0.001,0.0069,0.012
2021-10-19,WMT,0.015,0.0043,0.002,0.0,0.0017,0.0006,0.0025,0.0261
2021-10-19,CAT,0.0047,-0.0,0.0018,0.0,0.0011,-0.0002,0.0006,0.008
2021-10-19,HON,0.0047,-0.0001,0.0012,0.0,0.0009,-0.0015,0.0022,0.0073
2021-10-19,DE,0.0047,0.0069,0.0066,-0.0,0.0026,0.0007,0.0016,0.0231
2021-10-19,UNP,0.0032,0.0022,-0.0016,0.0,0.0009,-0.0,-0.0022,0.0024
2021-10-19,LMT,0.0063,0.0053,-0.0044,0.0,0.0017,-0.0013,-0.0098,-0.002
2021-10-19,ETN,0.0091,-0.0021,-0.0004,0.0,0.0008,-0.0003,0.0026,0.0097
2021-10-19,XOM,0.0156,-0.0127,0.0024,0.0,0.0015,0.0006,-0.0005,0.007
2021-10-19,LNG,0.0303,-0.0152,-0.0007,-0.0,-0.0005,0.0001,0.0057,0.0197
2021-10-19,FCX,0.0024,-0.0249,-0.003,-0.0001,-0.0003,-0.0017,-0.0114,-0.0389
2021-10-19,LIN,0.0027,-0.0032,0.0022,0.0,0.001,0.0,0.0006,0.0033
2021-10-19,NEE,0.0077,0.0086,-0.0018,-0.0001,0.0012,0.0009,0.0008,0.0172
2021-10-19,AMT,0.0061,0.0137,0.0066,0.0,0.0026,-0.0012,0.0026,0.0304
2021-10-19,EQIX,-0.001,0.0163,-0.0008,0.0001,0.0017,0.0003,-0.002,0.0146
2021-10-19,TMUS,0.0056,0.0169,0.0084,0.0,0.0028,-0.0004,0.0017,0.0351
2021-10-19,PLD,0.0021,0.0028,-0.0004,-0.0002,0.0015,0.0004,-0.0058,0.0003
2021-10-19,AMD,0.007,-0.0042,0.0002,0.0,0.0007,0.0019,0.0024,0.008
2021-10-19,CRM,0.0024,0.0042,0.0039,-0.0,0.0009,-0.0002,0.003,0.0142
2021-10-19,NFLX,0.0046,0.0023,-0.0015,-0.0002,0.0011,-0.0,-0.0011,0.0051
2021-10-19,TER,0.0071,-0.0076,0.0071,-0.0,0.0039,0.0022,0.0013,0.014
2021-10-19,GLW,0.0089,0.0076,0.0072,0.0001,0.0026,-0.0009,0.0011,0.0265
2021-10-19,JNJ,0.0063,0.0085,0.0053,0.0,0.0032,-0.0011,-0.0005,0.0217
2021-10-19,WFC,0.0099,-0.0093,0.003,-0.0002,0.0002,-0.0013,-0.0076,-0.0053
2021-10-19,MPC,0.0064,-0.0072,-0.0018,-0.0,0.0009,0.0013,0.0063,0.0057
2021-10-19,LRCX,0.0087,-0.0032,0.0099,-0.0,0.0031,0.0039,0.0014,0.0237
2021-10-19,AMAT,-0.0009,-0.0047,0.0093,-0.0001,0.0029,0.0056,-0.0008,0.0112
2021-10-19,PANW,0.0108,0.0128,0.0011,-0.0003,0.0005,0.0038,-0.0047,0.0239
2021-10-19,FN,0.0061,-0.0086,0.0038,0.0,0.0013,0.0011,0.0002,0.0039
2021-10-19,MPWR,-0.007,-0.0026,0.0012,-0.0003,0.0008,-0.0026,-0.0026,-0.0132
2021-10-19,BAC,0.0028,-0.0046,-0.0005,-0.0002,0.001,0.0002,-0.0038,-0.005
2021-10-19,CSCO,0.0039,-0.0046,0.0023,0.0,0.0019,-0.0001,0.0004,0.0038
2021-10-19,INTC,0.0045,-0.0005,-0.001,0.0001,0.0026,-0.0007,-0.006,-0.0011
2021-10-19,ORCL,0.0139,-0.0026,0.0001,0.0002,0.0018,0.0001,-0.0057,0.0078
2021-10-19,TSM,0.0027,0.0027,0.0057,0.0,0.0043,-0.0005,0.0031,0.018
2022-07-11,AAPL,-0.0056,-0.0062,0.0019,0.0001,-0.0094,-0.0038,0.0024,-0.0205
2022-07-11,MSFT,-0.0096,-0.0071,-0.0028,0.0001,-0.0072,-0.0023,0.0015,-0.0275
2022-07-11,GOOGL,-0.0073,-0.0062,-0.0091,0.0001,-0.0066,-0.0027,-0.0001,-0.0318
2022-07-11,AMZN,0.0013,-0.0083,-0.0052,0.0005,-0.0003,0.0013,0.0006,-0.0101
2022-07-11,META,0.0027,0.0264,-0.0006,0.0005,0.0004,0.0016,0.0037,0.0346
2022-07-11,NVDA,-0.0069,-0.0093,0.0008,0.0006,-0.0131,0.0029,0.0052,-0.0196
2022-07-11,TSLA,0.0271,0.0001,0.0036,0.0003,-0.0007,0.0074,0.0031,0.041
2022-07-11,PLTR,0.0414,0.0006,0.0287,0.0002,0.0007,0.0007,0.0054,0.0777
2022-07-11,AVGO,0.0045,-0.0014,-0.006,0.0001,-0.0015,0.0001,0.0027,-0.0016
2022-07-11,MU,0.0035,-0.0043,0.0058,0.0001,0.0016,-0.0018,-0.0073,-0.0025
2022-07-11,GEV,-0.0015,0.003,-0.0004,0.0001,0.0019,0.0018,0.0002,0.0051
2022-07-11,VRT,0.0063,0.0017,-0.0015,0.0006,-0.0,0.004,0.0031,0.0142
2022-07-11,BE,0.0031,-0.0337,-0.0078,0.0001,0.0012,-0.0007,-0.0052,-0.043
2022-07-11,LITE,0.0091,-0.0027,0.0033,0.0001,-0.0009,0.0001,-0.0015,0.0074
2022-07-11,000660,0.019,0.0161,0.0003,0.0002,0.0042,-0.0022,-0.003,0.0346
2022-07-11,005930,0.0107,0.0163,-0.0028,0.0001,0.0043,-0.0019,-0.0045,0.0223
2022-07-11,UNH,-0.0,-0.002,0.0012,0.0001,0.0016,-0.0002,0.0056,0.0063
2022-07-11,LLY,-0.0024,-0.0047,0.0013,0.0004,0.0046,0.0009,0.0008,0.0008
2022-07-11,ISRG,0.0064,0.0054,0.0026,0.0002,-0.0001,-0.0002,0.004,0.0183
2022-07-11,ABBV,0.0035,-0.0017,-0.0002,0.0002,0.0029,0.0001,-0.0005,0.0043
2022-07-11,REGN,-0.0008,0.0023,-0.0,0.0002,0.0035,-0.0012,-0.001,0.0031
2022-07-11,JPM,-0.0001,0.0006,-0.0036,0.0002,-0.0002,-0.0009,-0.0004,-0.0043
2022-07-11,V,0.0013,-0.0018,0.0039,0.0001,0.0008,-0.0001,0.0019,0.0061
2022-07-11,MA,0.0063,-0.0019,0.0071,0.0001,0.0003,-0.0008,0.0019,0.013
2022-07-11,BLK,-0.0022,0.0004,-0.0029,0.0001,0.0001,-0.0013,-0.0046,-0.0103
2022-07-11,SPGI,0.0037,-0.001,-0.0038,0.0001,0.0009,-0.0018,0.0045,0.0025
2022-07-11,GS,-0.0017,-0.0022,0.0001,0.0002,-0.0019,-0.0008,-0.0017,-0.0081
2022-07-11,COST,0.0018,-0.0056,0.0054,0.0001,0.0014,-0.0016,0.0024,0.0039
2022-07-11,HD,-0.0006,0.0029,-0.0031,0.0001,0.0021,0.0013,0.0,0.0027
2022-07-11,PG,-0.0007,-0.0016,0.0006,0.0001,0.0027,-0.0005,0.0012,0.0019
2022-07-11,MCD,-0.0061,0.0002,0.0022,0.0001,0.0022,0.001,0.0015,0.0011
2022-07-11,WMT,0.0032,0.0097,-0.0024,0.0002,0.002,-0.0019,-0.0002,0.0106
2022-07-11,CAT,-0.0006,-0.0005,0.0018,0.0002,0.0007,-0.0009,0.0006,0.0014
2022-07-11,HON,0.0026,0.0027,0.0017,0.0001,0.0015,-0.0001,-0.0005,0.008
2022-07-11,DE,0.0004,-0.0013,0.0026,0.0001,0.0009,-0.001,0.0006,0.0025
2022-07-11,UNP,0.0018,-0.002,-0.0003,0.0001,0.0031,-0.0012,0.0011,0.0026
2022-07-11,LMT,-0.0029,0.0044,-0.0023,0.0001,0.0039,-0.0004,0.0039,0.0068
2022-07-11,ETN,0.0019,0.0033,0.0007,0.0001,0.002,-0.0017,0.0007,0.007
2022-07-11,XOM,0.0343,-0.0085,0.0033,0.0004,0.002,-0.0017,-0.0008,0.0289
2022-07-11,LNG,0.0492,-0.0084,0.0037,0.0001,0.0022,-0.0027,-0.0104,0.0337
2022-07-11,FCX,-0.0064,-0.006,-0.0011,0.0003,0.0013,0.0016,-0.0133,-0.0237
2022-07-11,LIN,0.0042,-0.0043,0.0004,0.0002,0.0011,-0.0008,0.0012,0.002
2022-07-11,NEE,0.0206,-0.0061,0.0042,0.0002,0.0002,-0.0012,0.001,0.0189
2022-07-11,AMT,0.0027,0.0057,0.0007,-0.0002,0.0055,-0.0002,-0.0011,0.0132
2022-07-11,EQIX,0.0087,-0.0021,-0.0001,0.0,0.001,-0.0014,-0.001,0.0051
2022-07-11,TMUS,-0.0009,-0.0047,0.0029,0.0001,0.0008,0.0003,0.0015,-0.0001
2022-07-11,PLD,0.0076,-0.0039,0.0027,0.0001,-0.0013,-0.0008,0.0048,0.0091
2022-07-11,AMD,-0.0009,-0.007,0.0051,0.0006,-0.0007,-0.0002,0.0028,-0.0003
2022-07-11,CRM,0.0061,0.0001,-0.0032,0.0001,0.0013,0.0016,0.0033,0.0093
2022-07-11,NFLX,0.0048,-0.0015,0.0179,-0.0003,0.0007,0.0037,-0.0064,0.0189
2022-07-11,TER,0.0027,-0.0069,0.0011,0.0003,-0.001,-0.0014,0.0,-0.0051
2022-07-11,GLW,0.0055,-0.0013,0.0003,0.0002,0.0001,-0.0008,-0.0007,0.0033
2022-07-11,JNJ,-0.0009,0.0003,-0.0015,0.0003,0.0024,0.0016,0.002,0.004
2022-07-11,WFC,0.0033,-0.003,0.0049,0.0002,-0.0009,-0.0008,-0.0001,0.0035
2022-07-11,MPC,0.058,-0.0104,0.0005,0.0003,-0.0001,-0.0016,0.0017,0.0484
2022-07-11,LRCX,0.0051,-0.0018,-0.0008,0.0001,-0.0009,-0.0016,0.0007,0.0008
2022-07-11,AMAT,0.0055,0.0003,-0.0041,0.0004,-0.0007,0.0009,-0.0039,-0.0017
2022-07-11,PANW,0.0203,-0.0058,0.006,0.0001,0.0001,0.0011,0.0044,0.0262
2022-07-11,FN,0.0111,-0.0015,-0.0003,0.0001,0.0002,-0.0018,-0.0014,0.0064
2022-07-11,MPWR,0.0055,-0.0103,-0.0169,0.0001,-0.0018,-0.0011,0.005,-0.0195
2022-07-11,BAC,0.0016,-0.0027,0.005,0.0001,-0.0012,-0.0008,0.0007,0.0026
2022-07-11,CSCO,0.0045,0.006,-0.0072,0.0002,0.002,-0.0018,-0.001,0.0027
2022-07-11,INTC,0.0288,0.0027,0.0117,0.0002,0.002,-0.0001,0.0012,0.0466
2022-07-11,ORCL,-0.0028,-0.0009,-0.0013,0.0001,0.0003,-0.0012,-0.0005,-0.0064
2022-07-11,TSM,0.027,0.0031,0.0034,0.0001,-0.0013,-0.0011,0.0026,0.0339
2023-03-31,AAPL,-0.0028,-0.0014,-0.0,-0.0,-0.0,0.0,0.0001,-0.0042
2023-03-31,MSFT,-0.0027,-0.0016,-0.0001,-0.0,-0.0,0.0,0.0001,-0.0043
2023-03-31,GOOGL,0.0001,-0.0012,-0.0001,-0.0,-0.0,0.0,0.0001,-0.0011
2023-03-31,AMZN,-0.0026,-0.0007,0.0,-0.0,-0.0,0.0,0.0001,-0.0032
2023-03-31,META,-0.0027,-0.0022,0.0002,-0.0,-0.0,0.0,-0.0005,-0.0053
2023-03-31,NVDA,-0.0063,0.0164,-0.0012,-0.0,-0.0,0.0013,-0.0015,0.0087
2023-03-31,TSLA,-0.0001,-0.0012,-0.0002,-0.0,-0.0,-0.0,-0.0003,-0.0018
2023-03-31,PLTR,0.0007,-0.0029,-0.0049,-0.0006,-0.0,0.0001,0.0001,-0.0076
2023-03-31,AVGO,-0.0028,-0.0015,-0.0001,-0.0,-0.0,0.0,0.0001,-0.0043
2023-03-31,MU,0.0054,-0.0057,-0.0013,-0.0,-0.0,-0.0,-0.0007,-0.0024
2023-03-31,GEV,-0.0032,0.0019,-0.0,-0.0,-0.0001,0.0,0.0,-0.0015
2023-03-31,VRT,0.0079,-0.0017,-0.0004,0.0004,-0.0,0.0,-0.0,0.0062
2023-03-31,BE,-0.0035,-0.0031,0.0027,-0.0,-0.0,0.0,-0.0009,-0.0049
2023-03-31,LITE,-0.0036,0.0231,-0.0013,-0.0,-0.0,0.0023,0.0004,0.021
2023-03-31,000660,0.0013,0.0006,-0.0001,-0.0,-0.0001,-0.0,-0.0003,0.0013
2023-03-31,005930,-0.0005,0.0019,-0.0002,-0.0,-0.0001,-0.0,-0.0,0.0011
2023-03-31,UNH,-0.0032,0.0022,-0.0001,-0.0,-0.0001,0.0,0.0,-0.0011
2023-03-31,LLY,-0.0033,0.0016,-0.0001,-0.0,-0.0,0.0,-0.0001,-0.0019
2023-03-31,ISRG,0.0001,-0.0012,-0.0,-0.0,-0.0,0.0,0.0001,-0.0011
2023-03-31,ABBV,-0.0033,0.0015,-0.0001,-0.0,-0.0001,-0.0,0.0,-0.0019
2023-03-31,REGN,-0.0031,0.0001,-0.0001,-0.0,-0.0001,-0.0,0.0,-0.0032
2023-03-31,JPM,-0.003,0.0001,-0.0001,-0.0,-0.0001,0.0,0.0,-0.003
2023-03-31,V,-0.0002,0.0002,-0.0001,-0.0,-0.0,0.0,-0.0001,-0.0003
2023-03-31,MA,0.0005,0.0005,-0.0002,-0.0,-0.0,0.0,-0.0,0.0006
2023-03-31,BLK,-0.0028,-0.0015,-0.0,-0.0,-0.0,0.0,0.0001,-0.0043
2023-03-31,SPGI,0.0006,-0.0013,-0.0,-0.0,-0.0,0.0,0.0,-0.0008
2023-03-31,GS,-0.0013,0.0006,-0.0002,-0.0,-0.0001,-0.0,0.0,-0.0009
2023-03-31,COST,-0.0002,0.0006,-0.0001,-0.0,-0.0001,-0.0,0.0,0.0002
2023-03-31,HD,-0.003,-0.0002,-0.0005,-0.0,-0.0,-0.0,0.0,-0.0038
2023-03-31,PG,-0.0002,0.0005,-0.0001,-0.0,-0.0001,0.0,0.0,0.0002
2023-03-31,MCD,-0.0031,0.0003,-0.0001,-0.0,-0.0,0.0,-0.0,-0.003
2023-03-31,WMT,0.0014,0.0012,-0.0004,-0.0,-0.0001,-0.0,0.0,0.0021
2023-03-31,CAT,-0.0015,0.0006,-0.0001,-0.0,-0.0,0.0,-0.0,-0.001
2023-03-31,HON,-0.003,0.0001,-0.0001,-0.0,-0.0001,-0.0,0.0,-0.003
2023-03-31,DE,-0.0006,-0.0,-0.0,-0.0,-0.0001,0.0,0.0,-0.0007
2023-03-31,UNP,0.0002,-0.0006,-0.0001,-0.0,-0.0,0.0,0.0001,-0.0004
2023-03-31,LMT,-0.0003,0.0015,-0.0002,-0.0,-0.0001,0.0,0.0,0.001
2023-03-31,ETN,-0.003,-0.0012,0.0,-0.0,-0.0,0.0,0.0,-0.0042
2023-03-31,XOM,-0.0004,0.0001,-0.0001,-0.0,-0.0001,0.0,0.0,-0.0005
2023-03-31,LNG,0.0196,0.0003,-0.001,0.0003,-0.0,-0.0,0.0091,0.0283
2023-03-31,FCX,-0.0001,-0.001,-0.0001,-0.0,-0.0,0.0,0.0,-0.0013
2023-03-31,LIN,-0.0007,0.0001,-0.0001,-0.0,-0.0001,0.0,0.0,-0.0007
2023-03-31,NEE,0.0031,0.0009,-0.0002,0.0,-0.0,0.0,-0.0001,0.0037
2023-03-31,AMT,-0.0027,-0.0005,-0.0001,-0.0,-0.0,0.0,0.0,-0.0033
2023-03-31,EQIX,-0.0022,-0.0019,-0.0007,-0.0,-0.0,0.0,-0.0002,-0.005
2023-03-31,TMUS,0.0004,0.0019,-0.0001,-0.0,-0.0001,0.0,0.0001,0.0023
2023-03-31,PLD,-0.0027,-0.0004,-0.0001,-0.0,-0.0,0.0,-0.0,-0.0033
2023-03-31,AMD,-0.0027,-0.0018,-0.0001,-0.0,-0.0,-0.0,-0.0004,-0.0052
2023-03-31,CRM,0.008,-0.0016,-0.0005,0.0004,-0.0,0.0,0.0004,0.0067
2023-03-31,NFLX,-0.0022,-0.0021,-0.0001,-0.0,-0.0,0.0,-0.0,-0.0044
2023-03-31,TER,0.0001,-0.0017,-0.0,-0.0,-0.0,-0.0,0.0,-0.0017
2023-03-31,GLW,0.0028,-0.0002,-0.0001,-0.0,-0.0,-0.0,-0.0003,0.0022
2023-03-31,JNJ,-0.0031,0.0014,-0.0001,-0.0,-0.0001,0.0,0.0001,-0.0017
2023-03-31,WFC,-0.0048,0.0002,0.0025,-0.0,-0.0,0.0,0.0,-0.0022
2023-03-31,MPC,0.0073,-0.0004,-0.0004,0.0003,-0.0,0.0,0.0001,0.007
2023-03-31,LRCX,0.0001,-0.0018,-0.0001,-0.0,-0.0,0.0,0.0,-0.0017
2023-03-31,AMAT,0.0001,-0.0017,-0.0001,-0.0,-0.0,0.0,0.0001,-0.0017
2023-03-31,PANW,0.002,-0.0002,0.0003,-0.0,-0.0,0.0,0.0,0.0021
2023-03-31,FN,-0.0031,0.0001,-0.0,-0.0,-0.0,0.0,-0.0,-0.0032
2023-03-31,MPWR,-0.003,-0.0016,0.0003,-0.0,-0.0,0.0,-0.0001,-0.0043
2023-03-31,BAC,-0.0051,0.0004,0.0025,-0.0,-0.0,0.0,0.0,-0.0022
2023-03-31,CSCO,-0.0031,0.0001,-0.0001,-0.0,-0.0,0.0,-0.0001,-0.0032
2023-03-31,INTC,-0.0,-0.0012,-0.0052,-0.0006,-0.0,-0.0,-0.0012,-0.0082
2023-03-31,ORCL,-0.0004,0.0001,-0.0002,-0.0,-0.0001,0.0,0.0,-0.0005
2023-03-31,TSM,-0.0017,-0.0013,-0.0,-0.0,-0.0,0.0,0.0001,-0.003
2023-12-21,AAPL,-0.0014,-0.0002,0.0001,0.0,-0.0,-0.0,-0.0002,-0.0017
2023-12-21,MSFT,-0.001,-0.0002,0.0001,0.0,-0.0,-0.0,-0.0002,-0.0013
2023-12-21,GOOGL,-0.0009,-0.0001,0.0,0.0,-0.0,-0.0,0.0001,-0.0008
2023-12-21,AMZN,0.0017,-0.0004,-0.0001,0.0,-0.0,-0.0,0.0003,0.0015
2023-12-21,META,0.0004,-0.0004,-0.0001,0.0,-0.0,-0.0,-0.0002,-0.0003
2023-12-21,NVDA,-0.0008,-0.0005,0.0009,0.0,-0.0,-0.0,0.0002,-0.0002
2023-12-21,TSLA,-0.0008,-0.0004,0.0,0.0,-0.0,-0.0,0.0001,-0.001
2023-12-21,PLTR,0.0023,-0.0003,-0.0012,0.0,-0.0,0.0001,0.0002,0.0011
2023-12-21,AVGO,-0.0014,-0.0007,-0.0001,0.0,-0.0,0.0001,-0.0008,-0.0029
2023-12-21,MU,0.0004,-0.0003,-0.0001,0.0,-0.0,-0.0,0.0055,0.0054
2023-12-21,GEV,-0.0019,0.0006,0.0007,0.0,-0.0,0.0001,-0.0,-0.0005
2023-12-21,VRT,-0.001,0.0062,-0.0001,0.0,-0.0,0.0001,-0.0024,0.0028
2023-12-21,BE,-0.0013,-0.0002,0.0007,0.0,-0.0,-0.0001,0.0,-0.0008
2023-12-21,LITE,-0.0005,-0.0005,0.0001,0.0,-0.0,-0.0,-0.0009,-0.0018
2023-12-21,000660,0.0004,-0.0001,-0.0001,0.0,-0.0,-0.0,0.0033,0.0035
2023-12-21,005930,-0.0003,0.0004,-0.0001,0.0,-0.0,-0.0,-0.0003,-0.0003
2023-12-21,UNH,-0.0011,0.0006,0.0,0.0,-0.0,-0.0,0.0001,-0.0005
2023-12-21,LLY,-0.0015,-0.0001,0.0,0.0,-0.0,-0.0,-0.0002,-0.0017
2023-12-21,ISRG,-0.0011,-0.0004,0.0001,0.0,-0.0,-0.0,0.0001,-0.0014
2023-12-21,ABBV,-0.0013,0.0,-0.0,0.0,-0.0,-0.0,-0.0001,-0.0014
2023-12-21,REGN,-0.0007,-0.0001,0.0,0.0,-0.0,-0.0,-0.0001,-0.001
2023-12-21,JPM,-0.0007,-0.0002,0.0001,0.0,-0.0,-0.0,0.0001,-0.0008
2023-12-21,V,-0.0007,-0.0002,0.0,0.0,-0.0,-0.0,0.0001,-0.0008
2023-12-21,MA,-0.0007,-0.0002,0.0,0.0,-0.0,-0.0,0.0001,-0.0008
2023-12-21,BLK,-0.0011,-0.0004,0.0001,0.0,-0.0,-0.0,-0.0001,-0.0016
2023-12-21,SPGI,-0.0007,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0012
2023-12-21,GS,0.0002,-0.0006,-0.0,0.0,-0.0,-0.0,-0.001,-0.0014
2023-12-21,COST,-0.0011,0.0001,0.0001,0.0,-0.0,-0.0,-0.0004,-0.0013
2023-12-21,HD,-0.0014,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0019
2023-12-21,PG,0.0002,0.0004,-0.0001,0.0,-0.0,-0.0,0.0001,0.0006
2023-12-21,MCD,-0.0012,-0.0002,0.0,0.0,-0.0,-0.0,0.0002,-0.0012
2023-12-21,WMT,-0.0007,-0.0001,-0.0001,0.0,-0.0,0.0001,0.0001,-0.0007
2023-12-21,CAT,-0.0007,-0.0004,-0.0,0.0,-0.0,-0.0,0.0002,-0.0009
2023-12-21,HON,-0.0011,0.0001,0.0,0.0,-0.0,-0.0,0.0001,-0.0009
2023-12-21,DE,-0.0011,0.0001,0.0,0.0,-0.0,-0.0,0.0002,-0.0009
2023-12-21,UNP,-0.0006,-0.0001,0.0,0.0,-0.0,-0.0,-0.0002,-0.001
2023-12-21,LMT,-0.0006,0.0007,-0.0001,0.0,-0.0,-0.0,-0.0001,-0.0001
2023-12-21,ETN,-0.0011,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0016
2023-12-21,XOM,-0.0007,0.0001,-0.0001,0.0,-0.0,0.0001,0.0001,-0.0005
2023-12-21,LNG,-0.0013,-0.0002,0.0,0.0,-0.0,-0.0,-0.0002,-0.0017
2023-12-21,FCX,-0.0014,-0.0007,0.0,0.0,-0.0,-0.0,-0.0008,-0.0029
2023-12-21,LIN,-0.0011,-0.0001,0.0001,0.0,-0.0,-0.0,-0.0002,-0.0013
2023-12-21,NEE,-0.0012,0.0,0.0,0.0,-0.0,-0.0,0.0002,-0.001
2023-12-21,AMT,-0.0011,0.0,0.0001,0.0,-0.0,-0.0,0.0001,-0.0009
2023-12-21,EQIX,-0.0012,-0.0001,0.0,0.0,-0.0,-0.0,0.0001,-0.0012
2023-12-21,TMUS,-0.0012,-0.0002,0.0001,0.0,-0.0,-0.0,0.0002,-0.0012
2023-12-21,PLD,-0.0015,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0019
2023-12-21,AMD,0.0006,-0.0004,-0.0002,0.0,-0.0,0.0001,-0.0002,-0.0002
2023-12-21,CRM,-0.0007,-0.0003,-0.0001,0.0,-0.0,0.0001,0.0001,-0.0009
2023-12-21,NFLX,0.0,-0.0001,0.0,0.0,-0.0,-0.0,0.0001,-0.0
2023-12-21,TER,-0.0014,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0019
2023-12-21,GLW,-0.0005,0.0,0.0001,0.0,-0.0,-0.0,0.0,-0.0004
2023-12-21,JNJ,-0.001,-0.0,-0.0,0.0,-0.0,-0.0,0.0002,-0.0009
2023-12-21,WFC,-0.0007,-0.0004,0.0,0.0,-0.0,-0.0,0.0002,-0.0009
2023-12-21,MPC,0.0005,0.0001,-0.0001,0.0,-0.0,-0.0,0.0002,0.0007
2023-12-21,LRCX,-0.0014,-0.0007,0.0,0.0,-0.0,-0.0,-0.0008,-0.0029
2023-12-21,AMAT,-0.0014,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0019
2023-12-21,PANW,-0.0007,-0.0004,0.0,0.0,-0.0,-0.0,0.0002,-0.0009
2023-12-21,FN,-0.0014,-0.0007,0.0001,0.0,-0.0,-0.0,-0.0008,-0.0029
2023-12-21,MPWR,-0.0006,-0.0004,0.0,0.0,-0.0,-0.0,-0.0001,-0.0012
2023-12-21,BAC,-0.0015,-0.0002,0.0,0.0,-0.0,-0.0,0.0002,-0.0015
2023-12-21,CSCO,-0.0012,0.0002,-0.0001,0.0,-0.0,0.0001,0.0001,-0.0009
2023-12-21,INTC,0.0018,-0.0004,-0.0012,0.0,-0.0,-0.0,-0.0003,-0.0001
2023-12-21,ORCL,-0.0006,-0.0002,-0.0,0.0,-0.0,-0.0,-0.0001,-0.001
2023-12-21,TSM,-0.0008,-0.0004,0.0,0.0,-0.0,-0.0,0.0002,-0.001
