date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,spx_daily_return,spx_cumulative
2021-07-20,0.014656792025030462,0.013187796307841573,0.0014689957171888889,4.0450683728448595,3.4687139244576533,0.01516265155019747,1.914493350516145
2021-07-21,0.016948227310212706,0.007307977009272226,0.00964025030094048,4.113625111113186,3.4940632060693324,0.008241847210077813,1.930272312195809
2021-07-22,-0.0027371909966068795,0.0025151644960902456,-0.005252355492697125,4.102365333495631,3.5028513497923335,0.00201666096923625,1.9341650170278117
2021-07-23,0.002570325177355933,0.007341575403843852,-0.004771250226487919,4.112909746399027,3.5285677971052904,0.01014543855953565,1.9537879693720706
2021-07-26,0.002275903593100501,0.00019094728905968224,0.002084956304040819,4.122270332468955,3.5292415675604114,0.002382253008416102,1.9584423866399143
2021-07-27,-0.00649586040695142,-0.004099909607694749,-0.0023959507992566704,4.095492639829519,3.514771996149695,-0.004712479931257563,1.9492132661963495
2021-07-28,0.014185823186038391,0.0037359881878583157,0.010449834998180075,4.153590574277862,3.527903142810325,-0.00018630181803303,1.948850124221123
2021-07-29,0.0010350228626539945,0.005027473322098335,-0.003992450459444341,4.157889635484343,3.545639581743751,0.004206206369982368,1.9570473900277627
2021-07-30,-0.0019725309915693905,-0.0018704988852308393,-0.00010203210633855119,4.149688069318826,3.539007466858669,-0.005406016994218166,1.9464675585787823
2021-08-02,-0.00015472800345189938,-0.0012589357957169581,0.0011042077922650587,4.149045996368912,3.5345520836773305,-0.001842894390775562,1.942880424433251
2021-08-03,0.007362712348510107,0.009127956666117848,-0.0017652443176077413,4.179594228560913,3.5668153219312733,0.008203484714484954,1.9588188142971612
2021-08-04,-0.004444049374338434,-0.0008288079174842786,-0.003615241456854155,4.161019905444489,3.5638591171522522,-0.00463244520307915,1.9497446934771692
2021-08-05,0.008912442421626114,0.004698043000943495,0.004214399420682619,4.198104755767003,3.580602280533938,0.006005460335342772,1.9614538078978914
2021-08-06,-0.003146386627707145,-0.0013960817940604515,-0.0017503048336466936,4.184895895101744,3.5756034668783134,0.001675283917725867,1.9647397999176248
2021-08-09,0.01351572220916189,4.290304458148234e-05,0.013472819164580407,4.241457785494202,3.5757568711532586,-0.000939925887858073,1.9628930901167772
2021-08-10,-0.00010900257156948746,-0.0010079671818238923,0.0008989646102544049,4.240995455688379,3.5721526255769547,0.000992701388653705,1.9648416568131148
2021-08-11,-0.008494340087647871,-0.0013166900448702114,-0.00717765004277766,4.204970997977593,3.5674492077761006,0.002468022764410938,1.9696909307505925
2021-08-12,0.0175784902060808,0.0029222730626637275,0.014656217143417073,4.278888039482396,3.5778742684984057,0.002952087595835984,1.975505630914892
2021-08-13,-0.002922173235867409,0.0017827388557738527,-0.004704912091641262,4.266384387374147,3.5842526839779314,0.001607324197514748,1.9786809089177881
2021-08-16,-0.0073163745963210685,-0.00037759558526722633,-0.006938779011053842,4.235169921024222,3.5828992859879794,0.002620859444941726,1.9838667534664511
2021-08-17,-0.003829747631864666,-0.004679994093436825,0.0008502464615721588,4.218950289048635,3.566131338492177,-0.007060724912996585,1.969859216056185
2021-08-18,0.0013211015381544508,-0.0064763043358123905,0.007797405873966841,4.224523950764895,3.5430359866426238,-0.01074845776155098,1.948686267476203
2021-08-19,-0.007079780610224054,0.0004975393766003394,-0.007577319986824394,4.194615248010843,3.5447987865586903,0.001256741063616396,1.951135261528646
2021-08-20,0.006719478811658391,0.006600626446035086,0.00011885236562330509,4.2228008762929115,3.5681966791751223,0.008141540696354754,1.967020508664474
2021-08-23,0.0147212255414361,0.010709123969789288,0.004012101571646812,4.284965680409393,3.606408939760999,0.008523820995256282,1.983787039374328
2021-08-24,0.002168896150649844,0.0015330681550633314,0.0006358279955865128,4.2942593259793,3.6119378104606823,0.001495692628467715,1.98675417502557
2021-08-25,-0.001707117923006814,0.0007486038453504173,-0.0024557217683572313,4.286928518917882,3.6146417209947597,0.002220126921713694,1.9911650214563712
2021-08-26,-0.003356443807689834,-0.003687789337271848,0.0003313455295820139,4.272539684236551,3.6013116837980172,-0.005824931775569864,1.9795666210524867
2021-08-27,0.009674903957193625,0.008947378027502223,0.0007275259296914017,4.313876095334838,3.633533980827819,0.008807606263982137,1.9970018644240386
2021-08-30,0.00516632108335448,0.005502581145980335,-0.0003362600626258547,4.336162964357146,3.653527796404001,0.00430658828173347,2.005602129251967
2021-08-31,-0.0003832304535533336,-0.001338590971229847,0.0009553605176765134,4.334501214657634,3.6486372170825976,-0.001349146239944865,2.002896278680461
2021-09-01,0.004976594963576915,0.00207883054862542,0.002897764414951495,4.356072271572118,3.6562221155903205,0.0003117620525883158,2.0035207057354243
2021-09-02,0.0038699073875382954,0.002640842836004793,0.0012290645515335022,4.372929867836525,3.6658776235711192,0.002842560603347755,2.009215834761539
2021-09-03,0.0006258575511371453,0.0009067064478895906,-0.0002808488967524453,4.375666699014904,3.6692014984495853,-0.000335026835208585,2.008542693539168
2021-09-06,3.3025351060120755e-06,-3.269680104450105e-06,6.57221521046218e-06,4.375681149807789,3.6691895013344467,,
2021-09-07,-0.006348201465368384,-0.0052199777706533005,-0.0011282236947150834,4.347903444320595,3.6500364137011663,-0.003395488410139813,2.0017227101019848
2021-09-08,-0.006305489250587134,-0.003917953621553522,-0.0023875356290336113,4.32048778588984,3.635735740315303,-0.001318575319190329,1.9990832879405815
2021-09-09,-0.008658437881398858,-0.009272282070135428,0.0006138441887365703,4.28307911077837,3.602024172998627,-0.004605599824548556,1.9898763103003845
2021-09-10,-0.007924573130307441,-0.006266134262386208,-0.001658438867921233,4.249137537142115,3.579453405914257,-0.007722643592208756,1.9745092047633552
